Date,Platform,Duration,App Version,OS Version,User Index,User Id,Session,Device,Country,Location,Screens,Actions,Crashed,App Killed,Connectivity,Video,Offline,Tags
04/09/2019 18:00,Android,00:00:42,1.27,6.0,5944,Anonymous,90,Lenovo PB2-650Y,Peru,"Lima, Lima",7,8,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d7041f32098947db73a89a5,No,
04/09/2019 16:18,Android,00:00:26,1.27,7.0,2430,Anonymous,118,SM-J701M,Peru,"Trujillo, La Libertad",4,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d702a39e3742014da80bf1f,No,
04/09/2019 11:38,Android,00:00:01,1.27,9,809,Anonymous,2993,SM-J415G,Peru,"Chiclayo, Lambayeque",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6fe8702098947db3802b98,No,
04/09/2019 11:37,Android,00:00:51,1.27,9,809,Anonymous,2992,SM-J415G,Peru,"Chiclayo, Lambayeque",3,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6fe832827aef15c681dec1,No,
04/09/2019 10:48,Android,00:00:10,1.27,9,3887,Anonymous,182,SM-A205G,Peru,"Trujillo, La Libertad",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6fdcd713d10a7c2a040da7,No,
04/09/2019 10:43,Android,00:00:10,1.27,9,3887,Anonymous,181,SM-A205G,Peru,"Trujillo, La Libertad",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6fdbb9ea6d7e14aa8aea0d,No,
04/09/2019 10:01,Android,00:00:13,1.27,9,3887,Anonymous,180,SM-A205G,Peru,"Trujillo, La Libertad",3,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6fd1afdd454915e73f9617,No,
04/09/2019 8:48,Android,00:00:29,1.27,7.0,2430,Anonymous,117,SM-J701M,Peru,"Trujillo, La Libertad",2,1,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6fc0c2e9a29e09df4e294a,No,
04/09/2019 8:32,Android,00:00,1.27,9,1816,Anonymous,338,SM-G973F,Peru,"Yurimaguas, Loreto",1,0,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6fbcefea6d7e14a6e0ee20,No,
04/09/2019 7:43,Android,00:06:24,1.27,8.0.0,6956,Anonymous,5,Samsung Galaxy S7 Edge,Peru,"Lima, Lima",3,2,No,No,WiFi,http://dashboard.appsee.com/Videos/External/5d6fb18aea6d7e14aa89756c,No,
